valuation_date,portfolio_code,isin,daily_return_bps,contribution_bps
2025-01-10,BNK_MSCI_WORLD,US0231351067,-55.49,-5.4416
2025-01-13,BNK_MSCI_WORLD,US0231351067,-21.28,-2.1771
2025-01-14,BNK_MSCI_WORLD,US0231351067,40.69,4.0611
2025-01-15,BNK_MSCI_WORLD,US0231351067,-7.39,-0.705
2025-01-16,BNK_MSCI_WORLD,US0231351067,10.47,1.0494
2025-01-17,BNK_MSCI_WORLD,US0231351067,-23.94,-2.3742
2025-01-20,BNK_MSCI_WORLD,US0231351067,-33.7,-3.2779
2025-01-21,BNK_MSCI_WORLD,US0231351067,27.63,2.771
2025-01-22,BNK_MSCI_WORLD,US0231351067,35.66,3.5662
2025-01-23,BNK_MSCI_WORLD,US0231351067,-110.16,-11.4119
2025-01-24,BNK_MSCI_WORLD,US0231351067,-58.79,-5.9794
2025-01-27,BNK_MSCI_WORLD,US0231351067,39.89,3.8277
2025-01-28,BNK_MSCI_WORLD,US0231351067,-38.43,-3.9829
2025-01-29,BNK_MSCI_WORLD,US0231351067,-63.93,-6.6441
2025-01-30,BNK_MSCI_WORLD,US0231351067,136.47,13.939
2025-01-31,BNK_MSCI_WORLD,US0231351067,29.36,2.9534
2025-02-03,BNK_MSCI_WORLD,US0231351067,-25.07,-2.5019
2025-02-04,BNK_MSCI_WORLD,US0231351067,43.77,4.2909
2025-02-05,BNK_MSCI_WORLD,US0231351067,43.52,4.2367
2025-02-06,BNK_MSCI_WORLD,US0231351067,16.16,1.602
2025-02-07,BNK_MSCI_WORLD,US0231351067,-59.05,-5.8886
2025-02-10,BNK_MSCI_WORLD,US0231351067,-0.8,-0.0793
2025-02-11,BNK_MSCI_WORLD,US0231351067,3.4,0.3548
2025-02-12,BNK_MSCI_WORLD,US0231351067,-10.34,-1.0233
2025-02-13,BNK_MSCI_WORLD,US0231351067,18.57,1.8766
2025-02-14,BNK_MSCI_WORLD,US0231351067,-4.59,-0.4561
2025-02-17,BNK_MSCI_WORLD,US0231351067,10.7,1.0907
2025-02-18,BNK_MSCI_WORLD,US0231351067,30.9,3.0075
2025-02-19,BNK_MSCI_WORLD,US0231351067,63.04,6.4433
2025-02-20,BNK_MSCI_WORLD,US0231351067,-87.92,-9.0294
2025-02-21,BNK_MSCI_WORLD,US0231351067,94.4,9.6185
2025-02-24,BNK_MSCI_WORLD,US0231351067,-38.13,-4.0395
2025-02-25,BNK_MSCI_WORLD,US0231351067,0.36,0.0365
2025-02-26,BNK_MSCI_WORLD,US0231351067,24.58,2.4533
2025-02-27,BNK_MSCI_WORLD,US0231351067,53.98,5.2101
2025-02-28,BNK_MSCI_WORLD,US0231351067,15.41,1.5486
2025-03-03,BNK_MSCI_WORLD,US0231351067,-34.78,-3.5822
2025-03-04,BNK_MSCI_WORLD,US0231351067,64.11,6.2671
2025-03-05,BNK_MSCI_WORLD,US0231351067,-28.32,-2.8589
2025-03-06,BNK_MSCI_WORLD,US0231351067,43.4,4.162
2025-03-07,BNK_MSCI_WORLD,US0231351067,58.42,5.9788
2025-03-10,BNK_MSCI_WORLD,US0231351067,-12.98,-1.3454
2025-03-11,BNK_MSCI_WORLD,US0231351067,152.22,14.8918
2025-03-12,BNK_MSCI_WORLD,US0231351067,-24.65,-2.3721
2025-03-13,BNK_MSCI_WORLD,US0231351067,118.4,11.5034
2025-03-14,BNK_MSCI_WORLD,US0231351067,-109.3,-11.1933
2025-03-17,BNK_MSCI_WORLD,US0231351067,-22.33,-2.165
2025-03-18,BNK_MSCI_WORLD,US0231351067,62.44,6.5232
2025-03-19,BNK_MSCI_WORLD,US0231351067,-14.5,-1.4726
2025-03-20,BNK_MSCI_WORLD,US0231351067,37.32,3.8945
2025-03-21,BNK_MSCI_WORLD,US0231351067,-14.65,-1.4918
2025-03-24,BNK_MSCI_WORLD,US0231351067,61.03,6.0229
2025-03-25,BNK_MSCI_WORLD,US0231351067,79.69,8.2859
2025-03-26,BNK_MSCI_WORLD,US0231351067,-26.76,-2.7779
2025-03-27,BNK_MSCI_WORLD,US0231351067,-12.15,-1.1456
2025-03-28,BNK_MSCI_WORLD,US0231351067,-43.72,-4.5702
2025-03-31,BNK_MSCI_WORLD,US0231351067,-2.98,-0.3069
2025-01-02,BNK_MSCI_WORLD,US88160R1014,-44.13,-2.2976
2025-01-03,BNK_MSCI_WORLD,US88160R1014,141.85,7.6093
2025-01-06,BNK_MSCI_WORLD,US88160R1014,94.16,4.7268
2025-01-07,BNK_MSCI_WORLD,US88160R1014,-16.88,-0.828
2025-01-08,BNK_MSCI_WORLD,US88160R1014,20.67,1.0855
2025-01-09,BNK_MSCI_WORLD,US88160R1014,38.51,1.8806
2025-01-10,BNK_MSCI_WORLD,US88160R1014,0.41,0.0206
2025-01-13,BNK_MSCI_WORLD,US88160R1014,-73.5,-3.687
2025-01-14,BNK_MSCI_WORLD,US88160R1014,-51.47,-2.8136
2025-01-15,BNK_MSCI_WORLD,US88160R1014,10.71,0.5718
2025-01-16,BNK_MSCI_WORLD,US88160R1014,42.01,2.2041
2025-01-17,BNK_MSCI_WORLD,US88160R1014,-17.14,-0.8796
2025-01-20,BNK_MSCI_WORLD,US88160R1014,-23.13,-1.2113
2025-01-21,BNK_MSCI_WORLD,US88160R1014,16.29,0.8209
2025-01-22,BNK_MSCI_WORLD,US88160R1014,76.27,3.8262
2025-01-23,BNK_MSCI_WORLD,US88160R1014,-47.09,-2.326
2025-01-24,BNK_MSCI_WORLD,US88160R1014,56.22,2.8957
2025-01-27,BNK_MSCI_WORLD,US88160R1014,89.34,4.0987
2025-01-28,BNK_MSCI_WORLD,US88160R1014,63.1,3.0494
2025-01-29,BNK_MSCI_WORLD,US88160R1014,-21.03,-1.0632
2025-01-30,BNK_MSCI_WORLD,US88160R1014,-28.63,-1.389
2025-01-31,BNK_MSCI_WORLD,US88160R1014,-69.8,-3.4228
2025-02-03,BNK_MSCI_WORLD,US88160R1014,38.23,1.7786
2025-02-04,BNK_MSCI_WORLD,US88160R1014,-128.03,-6.8251
2025-02-05,BNK_MSCI_WORLD,US88160R1014,39.89,1.9579
2025-02-06,BNK_MSCI_WORLD,US88160R1014,9.1,0.4985
2025-02-07,BNK_MSCI_WORLD,US88160R1014,27.75,1.3504
2025-02-10,BNK_MSCI_WORLD,US88160R1014,18.14,0.93
2025-02-11,BNK_MSCI_WORLD,US88160R1014,60.03,2.7663
2025-02-12,BNK_MSCI_WORLD,US88160R1014,53.8,2.6772
2025-02-13,BNK_MSCI_WORLD,US88160R1014,100.17,4.5881
2025-02-14,BNK_MSCI_WORLD,US88160R1014,104.82,4.935
2025-02-17,BNK_MSCI_WORLD,US88160R1014,-27.15,-1.3524
2025-02-18,BNK_MSCI_WORLD,US88160R1014,78.91,3.8963
2025-02-19,BNK_MSCI_WORLD,US88160R1014,72.61,3.8044
2025-02-20,BNK_MSCI_WORLD,US88160R1014,24.56,1.2496
2025-02-21,BNK_MSCI_WORLD,US88160R1014,-73.61,-3.6127
2025-02-24,BNK_MSCI_WORLD,US88160R1014,137.74,6.3726
2025-02-25,BNK_MSCI_WORLD,US88160R1014,-50.12,-2.6794
2025-02-26,BNK_MSCI_WORLD,US88160R1014,-71.39,-3.3219
2025-02-27,BNK_MSCI_WORLD,US88160R1014,22.38,1.1906
2025-02-28,BNK_MSCI_WORLD,US88160R1014,30.4,1.4198
2025-03-03,BNK_MSCI_WORLD,US88160R1014,19.88,0.9156
2025-03-04,BNK_MSCI_WORLD,US88160R1014,-75.04,-3.9454
2025-03-05,BNK_MSCI_WORLD,US88160R1014,1.63,0.0792
2025-03-06,BNK_MSCI_WORLD,US88160R1014,-25.62,-1.2579
2025-03-07,BNK_MSCI_WORLD,US88160R1014,-42.57,-2.1711
2025-03-10,BNK_MSCI_WORLD,US88160R1014,-73.21,-3.3507
2025-03-11,BNK_MSCI_WORLD,US88160R1014,21.46,1.1222
2025-03-12,BNK_MSCI_WORLD,US88160R1014,-88.12,-4.4641
2025-03-13,BNK_MSCI_WORLD,US88160R1014,4.14,0.2242
2025-03-14,BNK_MSCI_WORLD,US88160R1014,49.94,2.5347
2025-03-17,BNK_MSCI_WORLD,US88160R1014,-136.21,-6.2612
2025-03-18,BNK_MSCI_WORLD,US88160R1014,-20.65,-1.0562
2025-03-19,BNK_MSCI_WORLD,US88160R1014,-42.21,-1.9642
2025-03-20,BNK_MSCI_WORLD,US88160R1014,-14.51,-0.7195
2025-03-21,BNK_MSCI_WORLD,US88160R1014,17.18,0.9268
2025-03-24,BNK_MSCI_WORLD,US88160R1014,-6.46,-0.3425
2025-03-25,BNK_MSCI_WORLD,US88160R1014,-36.33,-1.7949
2025-03-26,BNK_MSCI_WORLD,US88160R1014,-94.99,-4.7234
2025-03-27,BNK_MSCI_WORLD,US88160R1014,44.62,2.3509
2025-03-28,BNK_MSCI_WORLD,US88160R1014,8.23,0.4215
2025-03-31,BNK_MSCI_WORLD,US88160R1014,55.18,2.9362
2025-01-02,BNK_MSCI_WORLD,US46625H1005,-99.47,-7.7507
2025-01-03,BNK_MSCI_WORLD,US46625H1005,30.92,2.5904
2025-01-06,BNK_MSCI_WORLD,US46625H1005,-58.17,-4.492
2025-01-07,BNK_MSCI_WORLD,US46625H1005,36.17,2.8283
2025-01-08,BNK_MSCI_WORLD,US46625H1005,115.64,9.1825
2025-01-09,BNK_MSCI_WORLD,US46625H1005,-160.65,-12.7994
2025-01-10,BNK_MSCI_WORLD,US46625H1005,56.17,4.3258
2025-01-13,BNK_MSCI_WORLD,US46625H1005,26.11,2.0378
2025-01-14,BNK_MSCI_WORLD,US46625H1005,10.94,0.8466
2025-01-15,BNK_MSCI_WORLD,US46625H1005,-107.47,-8.7098
2025-01-16,BNK_MSCI_WORLD,US46625H1005,38.69,3.1235
2025-01-17,BNK_MSCI_WORLD,US46625H1005,-46.43,-3.666
2025-01-20,BNK_MSCI_WORLD,US46625H1005,-11.85,-0.9708
2025-01-21,BNK_MSCI_WORLD,US46625H1005,-51.16,-3.979
2025-01-22,BNK_MSCI_WORLD,US46625H1005,3.98,0.3049
2025-01-23,BNK_MSCI_WORLD,US46625H1005,56.5,4.4689
2025-01-24,BNK_MSCI_WORLD,US46625H1005,-19.32,-1.5969
2025-01-27,BNK_MSCI_WORLD,US46625H1005,-2.49,-0.2064
2025-01-28,BNK_MSCI_WORLD,US46625H1005,82.59,6.4077
2025-01-29,BNK_MSCI_WORLD,US46625H1005,-111.13,-8.8432
2025-01-30,BNK_MSCI_WORLD,US46625H1005,41.81,3.3237
2025-01-31,BNK_MSCI_WORLD,US46625H1005,119.6,9.6883
2025-02-03,BNK_MSCI_WORLD,US46625H1005,47.85,3.6421
2025-02-04,BNK_MSCI_WORLD,US46625H1005,-13.12,-1.0914
2025-02-05,BNK_MSCI_WORLD,US46625H1005,59.88,5.069
2025-02-06,BNK_MSCI_WORLD,US46625H1005,13.89,1.0511
2025-02-07,BNK_MSCI_WORLD,US46625H1005,-21.97,-1.6923
2025-02-10,BNK_MSCI_WORLD,US46625H1005,-77.65,-5.8229
2025-02-11,BNK_MSCI_WORLD,US46625H1005,15.45,1.237
2025-02-12,BNK_MSCI_WORLD,US46625H1005,-30.97,-2.4501
2025-02-13,BNK_MSCI_WORLD,US46625H1005,-8.95,-0.7165
2025-02-14,BNK_MSCI_WORLD,US46625H1005,-17.27,-1.3657
2025-02-17,BNK_MSCI_WORLD,US46625H1005,-73.14,-6.0658
2025-02-18,BNK_MSCI_WORLD,US46625H1005,-8.18,-0.6653
2025-02-19,BNK_MSCI_WORLD,US46625H1005,-21.64,-1.734
2025-02-20,BNK_MSCI_WORLD,US46625H1005,91.33,6.761
2025-02-21,BNK_MSCI_WORLD,US46625H1005,-15.5,-1.2867
2025-02-24,BNK_MSCI_WORLD,US46625H1005,-75.78,-5.9038
2025-02-25,BNK_MSCI_WORLD,US46625H1005,-15.29,-1.2204
2025-02-26,BNK_MSCI_WORLD,US46625H1005,-26.89,-2.0972
2025-02-27,BNK_MSCI_WORLD,US46625H1005,49.66,3.9464
2025-02-28,BNK_MSCI_WORLD,US46625H1005,-99.11,-8.242
2025-03-03,BNK_MSCI_WORLD,US46625H1005,14.72,1.1871
2025-03-04,BNK_MSCI_WORLD,US46625H1005,5.56,0.453
2025-03-05,BNK_MSCI_WORLD,US46625H1005,6.39,0.5152
2025-03-06,BNK_MSCI_WORLD,US46625H1005,48.45,3.746
2025-03-07,BNK_MSCI_WORLD,US46625H1005,-99.92,-7.9941
2025-03-10,BNK_MSCI_WORLD,US46625H1005,73.07,5.6084
2025-03-11,BNK_MSCI_WORLD,US46625H1005,37.32,3.0185
2025-03-12,BNK_MSCI_WORLD,US46625H1005,-41.74,-3.4548
2025-03-13,BNK_MSCI_WORLD,US46625H1005,40.41,3.2274
2025-03-14,BNK_MSCI_WORLD,US46625H1005,-19.84,-1.5819
2025-03-17,BNK_MSCI_WORLD,US46625H1005,-71.25,-5.8177
2025-03-18,BNK_MSCI_WORLD,US46625H1005,-47.36,-3.5729
2025-03-19,BNK_MSCI_WORLD,US46625H1005,201.08,16.0071
2025-03-20,BNK_MSCI_WORLD,US46625H1005,-20.12,-1.5396
2025-03-21,BNK_MSCI_WORLD,US46625H1005,-34.86,-2.6608
2025-03-24,BNK_MSCI_WORLD,US46625H1005,-8.7,-0.6839
2025-03-25,BNK_MSCI_WORLD,US46625H1005,-15.26,-1.2001
2025-03-26,BNK_MSCI_WORLD,US46625H1005,-30.97,-2.3824
2025-03-27,BNK_MSCI_WORLD,US46625H1005,22.79,1.7908
2025-03-28,BNK_MSCI_WORLD,US46625H1005,76.39,5.8777
2025-03-31,BNK_MSCI_WORLD,US46625H1005,37.02,2.9439
2025-01-02,BNK_MSCI_WORLD,DE0005140008,19.27,1.3572
2025-01-03,BNK_MSCI_WORLD,DE0005140008,-32.71,-2.1917
2025-01-06,BNK_MSCI_WORLD,DE0005140008,1.11,0.0793
2025-01-07,BNK_MSCI_WORLD,DE0005140008,-61.65,-4.3447
2025-01-08,BNK_MSCI_WORLD,DE0005140008,-16.81,-1.2298
2025-01-09,BNK_MSCI_WORLD,DE0005140008,-17.65,-1.279
2025-01-10,BNK_MSCI_WORLD,DE0005140008,-74.71,-5.3634
2025-01-13,BNK_MSCI_WORLD,DE0005140008,55.91,3.9242
2025-01-14,BNK_MSCI_WORLD,DE0005140008,34.77,2.372
2025-01-15,BNK_MSCI_WORLD,DE0005140008,26.41,1.8261
2025-01-16,BNK_MSCI_WORLD,DE0005140008,-17.85,-1.1683
2025-01-17,BNK_MSCI_WORLD,DE0005140008,-108.33,-8.0935
2025-01-20,BNK_MSCI_WORLD,DE0005140008,-30.35,-2.0807
2025-01-21,BNK_MSCI_WORLD,DE0005140008,-88.1,-6.2599
2025-01-22,BNK_MSCI_WORLD,DE0005140008,-84.06,-6.0312
2025-01-23,BNK_MSCI_WORLD,DE0005140008,73.81,5.2722
2025-01-24,BNK_MSCI_WORLD,DE0005140008,-35.6,-2.6207
2025-01-27,BNK_MSCI_WORLD,DE0005140008,43.43,3.1585
2025-01-28,BNK_MSCI_WORLD,DE0005140008,22.33,1.6161
2025-01-29,BNK_MSCI_WORLD,DE0005140008,68.27,4.8242
2025-01-30,BNK_MSCI_WORLD,DE0005140008,-34.15,-2.4315
2025-01-31,BNK_MSCI_WORLD,DE0005140008,45.56,3.0591
2025-02-03,BNK_MSCI_WORLD,DE0005140008,-24.21,-1.8374
2025-02-04,BNK_MSCI_WORLD,DE0005140008,-119.96,-8.0338
2025-02-05,BNK_MSCI_WORLD,DE0005140008,-10.84,-0.7995
2025-02-06,BNK_MSCI_WORLD,DE0005140008,35.37,2.5203
2025-02-07,BNK_MSCI_WORLD,DE0005140008,35.28,2.5121
2025-02-10,BNK_MSCI_WORLD,DE0005140008,-3.76,-0.2586
2025-02-11,BNK_MSCI_WORLD,DE0005140008,-23.21,-1.688
2025-02-12,BNK_MSCI_WORLD,DE0005140008,-22.9,-1.6445
2025-02-13,BNK_MSCI_WORLD,DE0005140008,-174.92,-11.7138
2025-02-14,BNK_MSCI_WORLD,DE0005140008,75.32,5.6323
2025-02-17,BNK_MSCI_WORLD,DE0005140008,-52.52,-3.8637
2025-02-18,BNK_MSCI_WORLD,DE0005140008,-85.42,-5.7295
2025-02-19,BNK_MSCI_WORLD,DE0005140008,-14.01,-0.9615
2025-02-20,BNK_MSCI_WORLD,DE0005140008,-94.47,-6.8791
2025-02-21,BNK_MSCI_WORLD,DE0005140008,-76.07,-5.5333
2025-02-24,BNK_MSCI_WORLD,DE0005140008,-96.3,-6.5211
2025-02-25,BNK_MSCI_WORLD,DE0005140008,5.72,0.4044
2025-02-26,BNK_MSCI_WORLD,DE0005140008,-16.17,-1.1771
2025-02-27,BNK_MSCI_WORLD,DE0005140008,-21.14,-1.4562
2025-02-28,BNK_MSCI_WORLD,DE0005140008,37.07,2.5048
2025-03-03,BNK_MSCI_WORLD,DE0005140008,-0.36,-0.0265
2025-03-04,BNK_MSCI_WORLD,DE0005140008,19.28,1.3819
2025-03-05,BNK_MSCI_WORLD,DE0005140008,50.11,3.7057
2025-03-06,BNK_MSCI_WORLD,DE0005140008,43.82,3.1699
2025-03-07,BNK_MSCI_WORLD,DE0005140008,64.01,4.2069
2025-03-10,BNK_MSCI_WORLD,DE0005140008,-4.79,-0.3526
2025-03-11,BNK_MSCI_WORLD,DE0005140008,115.65,8.7049
2025-03-12,BNK_MSCI_WORLD,DE0005140008,28.01,1.8413
2025-03-13,BNK_MSCI_WORLD,DE0005140008,-70.21,-4.6086
2025-03-14,BNK_MSCI_WORLD,DE0005140008,-31.04,-2.315
2025-03-17,BNK_MSCI_WORLD,DE0005140008,-6.02,-0.4454
2025-03-18,BNK_MSCI_WORLD,DE0005140008,2.42,0.1618
2025-03-19,BNK_MSCI_WORLD,DE0005140008,52.62,3.8687
2025-03-20,BNK_MSCI_WORLD,DE0005140008,22.73,1.6246
2025-03-21,BNK_MSCI_WORLD,DE0005140008,7.96,0.5767
2025-03-24,BNK_MSCI_WORLD,DE0005140008,-3.82,-0.2532
2025-03-25,BNK_MSCI_WORLD,DE0005140008,-13.93,-0.9218
2025-03-26,BNK_MSCI_WORLD,DE0005140008,9.98,0.6849
2025-03-27,BNK_MSCI_WORLD,DE0005140008,-14.68,-1.0822
2025-03-28,BNK_MSCI_WORLD,DE0005140008,-34.1,-2.4264
2025-03-31,BNK_MSCI_WORLD,DE0005140008,3.21,0.2164
2025-01-02,BNK_MSCI_WORLD,FR0000131104,26.45,2.3924
2025-01-03,BNK_MSCI_WORLD,FR0000131104,57.1,5.1346
2025-01-06,BNK_MSCI_WORLD,FR0000131104,2.48,0.2296
2025-01-07,BNK_MSCI_WORLD,FR0000131104,-20.95,-1.9108
2025-01-08,BNK_MSCI_WORLD,FR0000131104,-24.65,-2.2755
2025-01-09,BNK_MSCI_WORLD,FR0000131104,128.34,11.3698
2025-01-10,BNK_MSCI_WORLD,FR0000131104,-27.53,-2.5578
2025-01-13,BNK_MSCI_WORLD,FR0000131104,50.38,4.667
2025-01-14,BNK_MSCI_WORLD,FR0000131104,-36.51,-3.1534
2025-01-15,BNK_MSCI_WORLD,FR0000131104,-35.92,-3.2799
2025-01-16,BNK_MSCI_WORLD,FR0000131104,82.0,7.7835
2025-01-17,BNK_MSCI_WORLD,FR0000131104,32.1,2.8618
2025-01-20,BNK_MSCI_WORLD,FR0000131104,101.7,9.2009
2025-01-21,BNK_MSCI_WORLD,FR0000131104,30.93,2.8928
2025-01-22,BNK_MSCI_WORLD,FR0000131104,-21.35,-1.9286
2025-01-23,BNK_MSCI_WORLD,FR0000131104,-91.54,-8.3823
2025-01-24,BNK_MSCI_WORLD,FR0000131104,14.58,1.3017
2025-01-27,BNK_MSCI_WORLD,FR0000131104,-10.37,-0.9122
2025-01-28,BNK_MSCI_WORLD,FR0000131104,-17.58,-1.5814
2025-01-29,BNK_MSCI_WORLD,FR0000131104,48.8,4.3579
2025-01-30,BNK_MSCI_WORLD,FR0000131104,12.77,1.0909
2025-01-31,BNK_MSCI_WORLD,FR0000131104,71.66,6.5979
2025-02-03,BNK_MSCI_WORLD,FR0000131104,139.49,12.5914
2025-02-04,BNK_MSCI_WORLD,FR0000131104,-157.24,-14.3876
2025-02-05,BNK_MSCI_WORLD,FR0000131104,-74.41,-6.4708
2025-02-06,BNK_MSCI_WORLD,FR0000131104,-3.39,-0.3015
2025-02-07,BNK_MSCI_WORLD,FR0000131104,60.07,5.4653
2025-02-10,BNK_MSCI_WORLD,FR0000131104,53.15,4.8115
2025-02-11,BNK_MSCI_WORLD,FR0000131104,-66.59,-6.3268
2025-02-12,BNK_MSCI_WORLD,FR0000131104,-38.68,-3.4255
2025-02-13,BNK_MSCI_WORLD,FR0000131104,-14.93,-1.282
2025-02-14,BNK_MSCI_WORLD,FR0000131104,133.57,11.5578
2025-02-17,BNK_MSCI_WORLD,FR0000131104,129.09,11.407
2025-02-18,BNK_MSCI_WORLD,FR0000131104,8.4,0.7753
2025-02-19,BNK_MSCI_WORLD,FR0000131104,91.91,8.4401
2025-02-20,BNK_MSCI_WORLD,FR0000131104,-30.19,-2.708
2025-02-21,BNK_MSCI_WORLD,FR0000131104,-57.09,-5.2899
2025-02-24,BNK_MSCI_WORLD,FR0000131104,-67.27,-6.1708
2025-02-25,BNK_MSCI_WORLD,FR0000131104,-106.33,-8.9898
2025-02-26,BNK_MSCI_WORLD,FR0000131104,88.68,7.9334
2025-02-27,BNK_MSCI_WORLD,FR0000131104,45.15,3.8963
2025-02-28,BNK_MSCI_WORLD,FR0000131104,-38.08,-3.5017
2025-03-03,BNK_MSCI_WORLD,FR0000131104,-29.27,-2.6575
2025-03-04,BNK_MSCI_WORLD,FR0000131104,-97.36,-8.6593
2025-03-05,BNK_MSCI_WORLD,FR0000131104,30.73,2.6174
2025-03-06,BNK_MSCI_WORLD,FR0000131104,135.36,12.7863
2025-03-07,BNK_MSCI_WORLD,FR0000131104,-19.29,-1.7464
2025-03-10,BNK_MSCI_WORLD,FR0000131104,-10.4,-0.9606
2025-03-11,BNK_MSCI_WORLD,FR0000131104,47.59,4.1266
2025-03-12,BNK_MSCI_WORLD,FR0000131104,84.54,7.5687
2025-03-13,BNK_MSCI_WORLD,FR0000131104,10.57,0.976
2025-03-14,BNK_MSCI_WORLD,FR0000131104,-101.66,-8.7205
2025-03-17,BNK_MSCI_WORLD,FR0000131104,-14.61,-1.3048
2025-03-18,BNK_MSCI_WORLD,FR0000131104,4.2,0.3783
2025-03-19,BNK_MSCI_WORLD,FR0000131104,-33.83,-3.0965
2025-03-20,BNK_MSCI_WORLD,FR0000131104,-61.93,-5.274
2025-03-21,BNK_MSCI_WORLD,FR0000131104,18.87,1.686
2025-03-24,BNK_MSCI_WORLD,FR0000131104,-25.83,-2.3966
2025-03-25,BNK_MSCI_WORLD,FR0000131104,75.12,6.9058
2025-03-26,BNK_MSCI_WORLD,FR0000131104,41.65,3.9204
2025-03-27,BNK_MSCI_WORLD,FR0000131104,91.43,8.1756
2025-03-28,BNK_MSCI_WORLD,FR0000131104,157.39,13.4654
2025-03-31,BNK_MSCI_WORLD,FR0000131104,53.02,4.8026
2025-01-02,BNK_MSCI_WORLD,CH0012221716,-52.38,-4.3027
2025-01-03,BNK_MSCI_WORLD,CH0012221716,-79.52,-6.1361
2025-01-06,BNK_MSCI_WORLD,CH0012221716,5.64,0.4809
2025-01-07,BNK_MSCI_WORLD,CH0012221716,-62.09,-4.6552
2025-01-08,BNK_MSCI_WORLD,CH0012221716,-91.51,-6.9771
2025-01-09,BNK_MSCI_WORLD,CH0012221716,-2.72,-0.2089
2025-01-10,BNK_MSCI_WORLD,CH0012221716,102.87,8.6208
2025-01-13,BNK_MSCI_WORLD,CH0012221716,-68.85,-5.6199
2025-01-14,BNK_MSCI_WORLD,CH0012221716,-66.05,-5.488
2025-01-15,BNK_MSCI_WORLD,CH0012221716,20.72,1.5591
2025-01-16,BNK_MSCI_WORLD,CH0012221716,38.74,3.1918
2025-01-17,BNK_MSCI_WORLD,CH0012221716,94.67,7.3604
2025-01-20,BNK_MSCI_WORLD,CH0012221716,-55.63,-4.4461
2025-01-21,BNK_MSCI_WORLD,CH0012221716,21.61,1.6754
2025-01-22,BNK_MSCI_WORLD,CH0012221716,19.71,1.5791
2025-01-23,BNK_MSCI_WORLD,CH0012221716,85.89,6.8019
2025-01-24,BNK_MSCI_WORLD,CH0012221716,-30.74,-2.3083
2025-01-27,BNK_MSCI_WORLD,CH0012221716,6.61,0.5369
2025-01-28,BNK_MSCI_WORLD,CH0012221716,2.55,0.209
2025-01-29,BNK_MSCI_WORLD,CH0012221716,57.11,4.5835
2025-01-30,BNK_MSCI_WORLD,CH0012221716,-160.54,-13.2776
2025-01-31,BNK_MSCI_WORLD,CH0012221716,-104.03,-8.1544
2025-02-03,BNK_MSCI_WORLD,CH0012221716,-68.73,-5.3146
2025-02-04,BNK_MSCI_WORLD,CH0012221716,28.95,2.2724
2025-02-05,BNK_MSCI_WORLD,CH0012221716,20.64,1.7624
2025-02-06,BNK_MSCI_WORLD,CH0012221716,0.12,0.0095
2025-02-07,BNK_MSCI_WORLD,CH0012221716,46.71,3.9075
2025-02-10,BNK_MSCI_WORLD,CH0012221716,-8.35,-0.6285
2025-02-11,BNK_MSCI_WORLD,CH0012221716,-163.89,-12.4732
2025-02-12,BNK_MSCI_WORLD,CH0012221716,-50.79,-4.2658
2025-02-13,BNK_MSCI_WORLD,CH0012221716,-24.29,-2.0708
2025-02-14,BNK_MSCI_WORLD,CH0012221716,-27.69,-2.142
2025-02-17,BNK_MSCI_WORLD,CH0012221716,64.62,4.8975
2025-02-18,BNK_MSCI_WORLD,CH0012221716,-29.57,-2.3186
2025-02-19,BNK_MSCI_WORLD,CH0012221716,108.65,8.6432
2025-02-20,BNK_MSCI_WORLD,CH0012221716,-84.88,-7.046
2025-02-21,BNK_MSCI_WORLD,CH0012221716,-116.21,-9.4321
2025-02-24,BNK_MSCI_WORLD,CH0012221716,-27.39,-2.168
2025-02-25,BNK_MSCI_WORLD,CH0012221716,-6.12,-0.5016
2025-02-26,BNK_MSCI_WORLD,CH0012221716,-26.83,-2.2122
2025-02-27,BNK_MSCI_WORLD,CH0012221716,43.76,3.7303
2025-02-28,BNK_MSCI_WORLD,CH0012221716,25.17,2.1296
2025-03-03,BNK_MSCI_WORLD,CH0012221716,14.23,1.0949
2025-03-04,BNK_MSCI_WORLD,CH0012221716,-22.3,-1.6462
2025-03-05,BNK_MSCI_WORLD,CH0012221716,39.4,3.1386
2025-03-06,BNK_MSCI_WORLD,CH0012221716,-34.04,-2.7823
2025-03-07,BNK_MSCI_WORLD,CH0012221716,-40.87,-3.1955
2025-03-10,BNK_MSCI_WORLD,CH0012221716,-86.88,-6.9661
2025-03-11,BNK_MSCI_WORLD,CH0012221716,-58.39,-4.859
2025-03-12,BNK_MSCI_WORLD,CH0012221716,85.84,7.0889
2025-03-13,BNK_MSCI_WORLD,CH0012221716,-64.92,-5.3244
2025-03-14,BNK_MSCI_WORLD,CH0012221716,-7.93,-0.6053
2025-03-17,BNK_MSCI_WORLD,CH0012221716,54.33,4.5209
2025-03-18,BNK_MSCI_WORLD,CH0012221716,-80.0,-6.7661
2025-03-19,BNK_MSCI_WORLD,CH0012221716,24.62,1.9243
2025-03-20,BNK_MSCI_WORLD,CH0012221716,-43.64,-3.5431
2025-03-21,BNK_MSCI_WORLD,CH0012221716,55.38,4.1941
2025-03-24,BNK_MSCI_WORLD,CH0012221716,24.85,2.089
2025-03-25,BNK_MSCI_WORLD,CH0012221716,-28.25,-2.2906
2025-03-26,BNK_MSCI_WORLD,CH0012221716,-67.72,-5.5032
2025-03-27,BNK_MSCI_WORLD,CH0012221716,85.7,7.0272
